month,variant,n_men,n_women,ratio,obs_25,exp_25,pct_25,pct_lo_25,pct_hi_25,obs_100,exp_100,pct_100,pct_lo_100,pct_hi_100,obs_1000,exp_1000,pct_1000,pct_lo_1000,pct_hi_1000,obs_10,exp_10,pct_10,pct_lo_10,pct_hi_10,date
2017-05,all_active,140563,15448,9.099106680476437,254.1199999999999,109.03999999999996,42.9088619549819,29.13466079017787,57.012435070045534,272.96000000000004,143.77999999999997,52.67438452520514,43.73159070926138,62.072556418522964,349.3399999999997,221.96500000000015,63.53838667201017,60.01338953455093,67.01564378542398,,,,,,2017-05-01
2017-05,elite2000,29996,1449,20.701173222912352,254.1199999999999,162.4000000000001,63.90681567763268,47.725484023296175,79.52187942704235,272.96000000000004,212.87499999999977,77.98761723329416,68.19634745017588,87.31325102579129,,,,,,237.20000000000027,134.25000000000023,56.597807757166976,35.115935919055495,77.15008431703195,2017-05-01
2017-06,all_active,140255,15389,9.113977516407823,252.80000000000018,109.12000000000012,43.16455696202533,28.511471518987292,57.21518987341763,273.9000000000001,143.95000000000005,52.555677254472435,43.6863818912011,61.53349762687108,350.94000000000005,222.27549999999997,63.33718014475407,59.97027981991211,66.73463412549148,,,,,,2017-06-01
2017-06,elite2000,29875,1435,20.818815331010452,252.80000000000018,162.0,64.08227848101261,47.689477848101205,80.61787974683529,273.9000000000001,213.16499999999996,77.8258488499452,68.09027017159546,87.22216137276378,,,,,,239.0,136.5999999999999,57.15481171548114,35.10460251046029,78.07635983263596,2017-06-01
2017-07,all_active,141387,15612,9.05630284396618,252.51999999999998,110.24000000000024,43.655948043719405,29.430540155235125,58.372802154284855,273.8600000000001,144.08500000000004,52.61264879865624,43.704082377857134,61.52148908201269,349.28200000000015,221.548,63.42954976208334,59.98735978378501,66.73256136875068,,,,,,2017-07-01
2017-07,elite2000,29837,1441,20.705759888965996,252.51999999999998,163.8800000000001,64.89782987486144,48.75376207825119,80.67598606050998,273.8600000000001,212.89000000000033,77.73679982472804,68.1294274446797,87.13968816183458,,,,,,241.89999999999964,137.5,56.84167011161646,36.333195535345276,76.7269532864821,2017-07-01
2017-08,all_active,142338,15770,9.025871908687382,255.5600000000004,111.61999999999989,43.676631710752744,29.425183909844925,57.47417436218496,275.07000000000016,142.5250000000001,51.81408368778857,42.886992401934116,60.54104409786587,350.3599999999997,221.50649999999996,63.22254252768585,59.79012301632618,66.69218089964616,,,,,,2017-08-01
2017-08,elite2000,29756,1439,20.67824878387769,255.5600000000004,164.58000000000015,64.39974956957266,49.00571294412255,79.82548129597734,275.07000000000016,211.41499999999996,76.8586178063765,67.37875813429294,86.29439778965346,,,,,,240.30000000000018,135.30000000000018,56.30461922596758,35.28818143986688,76.19642114024127,2017-08-01
2017-09,all_active,143153,15815,9.051723047739488,253.87999999999965,112.16000000000008,44.17835197731221,30.390735780683777,58.10619190168591,275.4100000000003,143.64499999999998,52.156784430485395,43.24280164118942,60.83475545550263,349.75599999999986,221.16499999999996,63.234083189423494,59.87339745422526,66.65565422751865,,,,,,2017-09-01
2017-09,elite2000,29768,1454,20.473177441540578,253.87999999999965,164.51999999999998,64.80226878840405,49.35993382700484,80.88939656530643,275.4100000000003,210.76999999999998,76.52953778003693,67.20080970189889,86.19558113358251,,,,,,236.89999999999964,135.4000000000001,57.1549176867878,35.75242718446599,78.21865766146054,2017-09-01
2017-10,all_active,141670,15574,9.096571208424297,252.44000000000005,109.03999999999996,43.194422437014715,29.518301378545388,56.74259229916028,277.1600000000003,143.49,51.77153990474811,42.96796074469621,60.48870688411022,349.87699999999995,221.8320000000001,63.40285300262668,60.03823486539568,66.95697345066989,,,,,,2017-10-01
2017-10,elite2000,29451,1415,20.813427561837457,252.44000000000005,161.48000000000002,63.96767548724449,48.3124702899699,79.90849310727292,277.1600000000003,212.04999999999995,76.50815413479567,66.99370399769073,86.1059496319813,,,,,,233.9000000000001,131.70000000000005,56.30611372381359,33.94613082513898,76.5711842667806,2017-10-01
2017-11,all_active,144453,15853,9.112029268908094,254.51999999999998,109.36000000000013,42.967153858243016,28.775341819896187,57.42652836712237,276.3399999999997,142.94500000000016,51.72794383730199,42.98626691756536,60.566964608815255,349.43499999999995,221.50299999999993,63.38889922303146,60.0205617639905,67.00266859358678,,,,,,2017-11-01
2017-11,elite2000,29820,1439,20.722724113968034,254.51999999999998,161.46000000000004,63.437057991513456,47.303158887317345,78.90971239981147,276.3399999999997,210.96499999999992,76.342549033799,66.69944633422608,85.73858290511693,,,,,,237.69999999999982,132.25,55.637358014303786,33.78102650399655,76.31468237273884,2017-11-01
2017-12,all_active,145442,15811,9.198785655556259,253.5999999999999,109.10000000000014,43.02050473186127,29.32058359621457,57.114353312302924,273.65999999999985,142.87500000000023,52.20894540670916,43.151172988379656,61.53630417306153,348.21299999999974,222.2355,63.82171257247724,60.343783833458296,67.28059406168072,,,,,,2017-12-01
2017-12,elite2000,29918,1455,20.562199312714778,253.5999999999999,160.46000000000004,63.2728706624606,47.79140378548908,78.88367507886439,273.65999999999985,209.67999999999984,76.62062413213475,67.05026310019728,85.95730103047566,,,,,,235.80000000000018,132.0,55.97964376590326,34.26526717557238,76.2945292620865,2017-12-01
2018-01,all_active,146016,15845,9.215272956768697,252.75999999999976,110.58000000000015,43.74901091944938,29.972305744579774,57.38407975945565,274.03999999999996,142.93000000000006,52.156619471610014,43.219876660341576,60.93280178076195,348.5699999999997,223.24849999999992,64.0469633072267,60.65281722466085,67.4442149353072,,,,,,2018-01-01
2018-01,elite2000,29814,1464,20.364754098360656,252.75999999999976,160.94000000000005,63.67304953315406,47.60207311283441,79.07975945561019,274.03999999999996,208.91499999999996,76.23522113560064,66.40235002189455,86.09783243322146,,,,,,233.79999999999973,131.0,56.0307955517537,33.78956372968353,77.58768177929848,2018-01-01
2018-02,all_active,146798,16000,9.174875,254.75999999999976,111.76000000000022,43.86873920552689,29.345266132831004,57.828151986183016,274.0500000000002,142.87000000000035,52.13282247765015,43.287721218755706,61.02563400839267,348.328,222.74199999999996,63.946050848625426,60.573862853402574,67.37743592246387,,,,,,2018-02-01
2018-02,elite2000,29844,1471,20.28823929299796,254.75999999999976,162.2800000000002,63.69916784424571,47.77712356727897,79.15057308839695,274.0500000000002,209.0050000000001,76.2652800583835,66.25706987775946,85.63455573800405,,,,,,238.5,132.9000000000001,55.72327044025162,33.75262054507338,77.36058700209645,2018-02-01
2018-03,all_active,147703,16140,9.151363073110286,253.92000000000007,110.03999999999996,43.33648393194704,28.906742281033427,57.467706364209214,273.21000000000004,142.37999999999988,52.113758647194416,43.23011602796388,61.22771860473618,346.605,222.35299999999984,64.15170006203022,60.75076816549105,67.54617648331673,,,,,,2018-03-01
2018-03,elite2000,29814,1491,19.995975855130784,253.92000000000007,159.63999999999987,62.87019533711399,47.30623818525514,78.65469439193454,273.21000000000004,207.21500000000015,75.84458841184441,66.41338164781662,85.7623256835401,,,,,,238.5,131.5999999999999,55.178197064989476,33.961215932914044,75.85010482180297,2018-03-01
2018-04,all_active,146357,16087,9.09784297880276,254.51999999999998,110.51999999999998,43.422913719943416,28.947037560899062,57.347556184189685,273.3900000000003,140.80500000000006,51.503346867112874,42.67136691173787,60.243882365851,347.3220000000001,222.4955,64.06029563344676,60.60523807878568,67.55518654159539,,,,,,2018-04-01
2018-04,elite2000,29339,1472,19.93138586956522,254.51999999999998,160.26,62.96558227251297,45.779899418513274,78.59578815024359,273.3900000000003,206.51,75.53677896045933,65.57545996561687,85.03996122755036,,,,,,238.5,132.4000000000001,55.51362683438159,33.249475890985394,76.3542976939203,2018-04-01
2018-05,all_active,147321,16157,9.118091229807513,253.12000000000035,110.83999999999992,43.78950695322367,29.28215865992406,58.18584070796442,272.6199999999999,141.54999999999995,51.92208935514636,43.25058689751299,60.89813660039617,348.32400000000007,223.07050000000004,64.04109392404771,60.54620841515368,67.60898617379222,,,,,,2018-05-01
2018-05,elite2000,29336,1464,20.038251366120218,253.12000000000035,159.1199999999999,62.863463969658525,47.139301517067,78.23996523388105,272.6199999999999,206.40999999999985,75.7134472892671,66.53171080625052,84.83612721003605,,,,,,238.69999999999982,132.70000000000005,55.59279430247178,34.226015919564254,76.28822790113115,2018-05-01
2018-06,all_active,147771,16253,9.091921491416969,256.3199999999997,108.88000000000011,42.47815230961308,28.932194132334555,57.07045880149828,274.6700000000001,139.80500000000006,50.89926093129938,42.54123129573666,59.72630793315604,348.04800000000023,222.9475,64.05653817864199,60.55862984415948,67.36660604284465,,,,,,2018-06-01
2018-06,elite2000,29200,1455,20.06872852233677,256.3199999999997,158.74,61.93039950062429,46.36274968789007,77.54486579275905,274.6700000000001,206.05999999999995,75.02093421196341,65.58770524629557,84.72740015291083,,,,,,243.19999999999982,133.5999999999999,54.934210526315795,33.88157894736848,74.75431743421066,2018-06-01
2018-07,all_active,148044,16279,9.094170403587444,259.7600000000002,110.83999999999992,42.67015706806276,28.65722205112411,56.20572836464424,276.59000000000015,141.23000000000002,51.06113742362339,42.06551212986726,59.56108319172772,347.7220000000002,222.48649999999998,63.98401596677802,60.67628018934666,67.51661528462388,,,,,,2018-07-01
2018-07,elite2000,29185,1460,19.98972602739726,259.7600000000002,160.26,61.69541114875264,45.717970434246865,76.78010471204185,276.59000000000015,206.15499999999975,74.53450956289079,64.82727141256007,83.9619111320004,,,,,,244.69999999999982,132.6500000000001,54.20923579893755,33.224356354720165,74.78545157335519,2018-07-01
2018-08,all_active,148566,16339,9.092722932860028,257.6400000000003,110.72000000000003,42.974693370594586,28.969492314857852,56.87005123428032,274.84000000000015,141.2249999999999,51.38444185708042,42.32244214815881,59.991358608645044,348.14300000000003,222.6785000000002,63.961791562662526,60.3964893736194,67.42982050479254,,,,,,2018-08-01
2018-08,elite2000,29150,1476,19.74932249322493,257.6400000000003,159.48000000000002,61.90032603632969,46.28124514826876,77.61256016146552,274.84000000000015,205.59500000000003,74.8053412894775,65.20984936690435,84.37681924028524,,,,,,238.69999999999982,130.70000000000027,54.754922496858136,33.6405529953918,74.99057394218691,2018-08-01
2018-09,all_active,148907,16475,9.03836115326252,260.0,110.77999999999997,42.6076923076923,28.584615384615443,56.40000000000013,274.78999999999996,140.8499999999999,51.257323774518696,42.21951308271771,60.051857782306584,349.3340000000003,221.85699999999974,63.50856200656093,60.096326152049386,66.83782569117231,,,,,,2018-09-01
2018-09,elite2000,29003,1481,19.583389601620528,260.0,159.5999999999999,61.38461538461535,46.03038461538455,76.99999999999993,274.78999999999996,204.52999999999997,74.43138396593763,65.1878707376541,83.76223661705305,,,,,,243.0999999999999,132.19999999999982,54.380913204442564,33.441999177293205,75.36096256684488,2018-09-01
2018-10,all_active,148948,16467,9.045241999149814,258.6399999999999,110.79999999999973,42.83946798639027,28.2705691308382,56.5264460253634,275.7399999999998,141.365,51.267498368027894,42.15492855588594,60.035087401175055,350.78600000000006,222.45000000000005,63.41473148871392,59.895342174431136,66.84768633867934,,,,,,2018-10-01
2018-10,elite2000,28888,1474,19.598371777476256,258.6399999999999,159.20000000000027,61.55273739560793,45.97703371481601,77.14236003711726,275.7399999999998,204.74500000000012,74.25291941684206,64.8611917023283,83.79279393631694,,,,,,244.0999999999999,132.10000000000036,54.11716509627219,33.303973781237275,75.13314215485464,2018-10-01
2018-11,all_active,149322,16569,9.012131088176716,255.48000000000002,108.8599999999999,42.60998904023794,28.055033662126128,56.10028182245175,273.72000000000025,140.76,51.42481367821126,42.55744921817921,60.14558673096593,350.28099999999995,222.69399999999996,63.57581484579523,60.116263799635036,66.98809669950697,,,,,,2018-11-01
